T151: Car appeared at 47602, not in range
T151: Car appeared at 47685, not in range
T151: Car appeared at 47793, not in range
T152: Car appeared at 47682, not in range
T152: Car appeared at 47800, not in range
T153: Car appeared at 47487, driving for 13 mins to 47500
T154: Car appeared at 47622, not in range
T154: Car appeared at 47633, not in range
T154: Car appeared at 47672, not in range
T154: Car appeared at 47786, not in range
T155: Car appeared at 47602, not in range
T155: Car from 47487 arrived at station 47500 and entered queue
T155: Car from 47487 began charging at station 47500 for 16 minutes
T156: Car appeared at 47460, not in range
T156: Car appeared at 47480, driving for 22 mins to 47500
T156: Car appeared at 47770, not in range
T157: Car appeared at 47689, not in range
T157: Car appeared at 47723, not in range
T158: Car appeared at 47410, not in range
T158: Car appeared at 47415, not in range
T158: Car appeared at 47450, not in range
T158: Car appeared at 47570, not in range
T159: Car appeared at 47810, not in range
T159: Car from 47487 arrived at station 47500 and entered queue
T159: Car from 47487 began charging at station 47500 for 29 minutes
T160: Car appeared at 47610, not in range
T161: Car appeared at 47610, not in range
T161: Car appeared at 47667, not in range
T161: Car left station 47500
T161: Car from 47470 arrived at station 47500 and entered queue
T161: Car from 47470 began charging at station 47500 for 22 minutes
T162: Car appeared at 47667, not in range
T163: Car appeared at 47520, driving for 14 mins to 47500
T163: Car appeared at 47558, not in range
T163: Car appeared at 47625, not in range
T163: Car appeared at 47776, not in range
T164: Car appeared at 47633, not in range
T165: Car appeared at 47520, driving for 14 mins to 47500
T165: Car appeared at 47622, not in range
T165: Car appeared at 48010, not in range
T166: Car appeared at 47558, not in range
T166: Car appeared at 47602, not in range
T166: Car from 47487 arrived at station 47500 and entered queue
T166: Car from 47487 began charging at station 47500 for 20 minutes
T167: Car appeared at 47416, not in range
T167: Car appeared at 47440, not in range
T167: Car appeared at 47625, not in range
T167: Car appeared at 47710, not in range
T167: Car from 47530 arrived at station 47500 and entered queue
T167: Car from 47530 began charging at station 47500 for 24 minutes
T168: Car appeared at 47400, not in range
T168: Car appeared at 47688, not in range
T168: Car from 47534 arrived at station 47500 and entered queue
T168: Car from 47534 began charging at station 47500 for 19 minutes
T169: Car appeared at 47578, not in range
T169: Car appeared at 47602, not in range
T169: Car appeared at 47667, not in range
T169: Car appeared at 47793, not in range
T169: Car appeared at 47805, not in range
T169: Car left station 47500
T171: Car appeared at 47689, not in range
T171: Car appeared at 47715, not in range
T171: Car appeared at 47725, not in range
T171: Car left station 47500
T171: Car from 47534 arrived at station 47500 and entered queue
T171: Car from 47534 began charging at station 47500 for 18 minutes
T172: Car appeared at 47604, not in range
T172: Car appeared at 47823, not in range
T173: Car appeared at 47322, not in range
T173: Car appeared at 47688, not in range
T173: Car appeared at 47689, not in range
T173: Car appeared at 47786, not in range
T174: Car appeared at 47325, not in range
T174: Car appeared at 47374, not in range
T174: Car appeared at 47790, not in range
T175: Car appeared at 47682, not in range
T175: Car appeared at 47793, not in range
T176: Car appeared at 47610, not in range
T176: Car appeared at 47633, not in range
T176: Car appeared at 47725, not in range
T176: Car appeared at 47820, not in range
T177: Car appeared at 47610, not in range
T177: Car from 47520 arrived at station 47500 and entered queue
T177: Car from 47520 began charging at station 47500 for 16 minutes
T178: Car appeared at 47723, not in range
T178: Car appeared at 47796, not in range
T178: Car appeared at 47940, not in range
T178: Car appeared at 48000, not in range
T178: Car from 47480 arrived at station 47500 and entered queue
T178: Car from 47480 began charging at station 47500 for 29 minutes
T179: Car appeared at 47577, not in range
T179: Car appeared at 47596, not in range
T179: Car appeared at 47622, not in range
T179: Car appeared at 47625, not in range
T179: Car appeared at 47720, not in range
T179: Car appeared at 47745, not in range
T179: Car appeared at 47900, not in range
T179: Car from 47520 arrived at station 47500 and entered queue
T180: Car appeared at 47230, not in range
T180: Car appeared at 47555, not in range
T180: Car appeared at 47604, not in range
T181: Car appeared at 47340, not in range
T181: Car appeared at 47573, not in range
T181: Car appeared at 47682, not in range
T181: Car appeared at 47715, not in range
T181: Car appeared at 47793, not in range
T183: Car appeared at 47580, not in range
T183: Car appeared at 47602, not in range
T183: Car appeared at 47689, not in range
T183: Car appeared at 47800, not in range
T183: Car left station 47500
T183: Another car from 47520 began charging at station 47500 for 19 minutes
T184: Car appeared at 47667, not in range
T184: Car appeared at 47689, not in range
T184: Car appeared at 47740, not in range
T184: Car appeared at 47805, not in range
T185: Car appeared at 47610, not in range
T186: Car appeared at 47374, not in range
T186: Car appeared at 47550, not in range
T186: Car appeared at 47558, not in range
T186: Car appeared at 47573, not in range
T186: Car appeared at 47594, not in range
T186: Car appeared at 47622, not in range
T186: Car left station 47500
T187: Car appeared at 47530, driving for 18 mins to 47500
T187: Car appeared at 47577, not in range
T187: Car appeared at 47723, not in range
T187: Car appeared at 47805, not in range
T187: Car left station 47500
T188: Car appeared at 47450, not in range
T188: Car appeared at 47470, driving for 24 mins to 47500
T188: Car appeared at 47622, not in range
T188: Car appeared at 47667, not in range
T188: Car appeared at 47720, not in range
T188: Car appeared at 47810, not in range
T188: Car left station 47500
T189: Car appeared at 47487, driving for 13 mins to 47500
T189: Car appeared at 47689, not in range
T189: Car appeared at 47723, not in range
T189: Car appeared at 48006, not in range
T189: Car left station 47500
T190: Car appeared at 47330, not in range
T190: Car appeared at 47560, not in range
T190: Car appeared at 47610, not in range
T190: Car appeared at 47622, not in range
T190: Car appeared at 47689, not in range
T190: Car appeared at 47750, not in range
T191: Car appeared at 47290, not in range
T191: Car appeared at 47380, not in range
T191: Car appeared at 47594, not in range
T191: Car appeared at 47760, not in range
T191: Car appeared at 47796, not in range
T191: Car left station 47500
T192: Car appeared at 47604, not in range
T192: Car appeared at 47770, not in range
T192: Car appeared at 47980, not in range
T193: Car appeared at 47575, not in range
T193: Car appeared at 47590, not in range
T193: Car appeared at 47990, not in range
T193: Car left station 47500
T194: Car appeared at 47602, not in range
T194: Car appeared at 47700, not in range
T194: Car appeared at 47776, not in range
T195: Car appeared at 47667, not in range
T195: Car appeared at 47790, not in range
T196: Car appeared at 47480, driving for 22 mins to 47500
T196: Car appeared at 47550, not in range
T196: Car appeared at 47667, not in range
T198: Car appeared at 47604, not in range
T198: Car appeared at 47625, not in range
T198: Car appeared at 47633, not in range
T198: Car appeared at 47776, not in range
T198: Car appeared at 47786, not in range
T199: Car appeared at 47682, not in range
T199: Car appeared at 47715, not in range
T199: Car appeared at 47723, not in range
T200: Car appeared at 47760, not in range
T201: Car appeared at 47450, not in range
T201: Car appeared at 47890, not in range
T202: Car appeared at 47520, driving for 14 mins to 47500
T202: Car appeared at 47566, not in range
T202: Car appeared at 47577, not in range
T202: Car appeared at 47625, not in range
T202: Car appeared at 47710, not in range
T202: Car left station 47500
T202: Car from 47487 arrived at station 47500 and entered queue
T202: Car from 47487 began charging at station 47500 for 22 minutes
T203: Car appeared at 47413, not in range
T203: Car appeared at 47570, not in range
T203: Car appeared at 47604, not in range
T203: Car appeared at 47828, not in range
T204: Car appeared at 47400, not in range
T204: Car appeared at 47558, not in range
T204: Car appeared at 47633, not in range
T204: Car appeared at 47689, not in range
T204: Car appeared at 47800, not in range
T205: Car appeared at 47470, driving for 24 mins to 47500
T205: Car appeared at 47695, not in range
T205: Car appeared at 47960, not in range
T205: Car from 47530 arrived at station 47500 and entered queue
T205: Car from 47530 began charging at station 47500 for 24 minutes
T206: Car appeared at 47390, not in range
T206: Car appeared at 47570, not in range
T206: Car appeared at 47590, not in range
T206: Car appeared at 47604, not in range
T206: Car appeared at 47625, not in range
T207: Car left station 47500
T208: Car appeared at 47550, not in range
T208: Car appeared at 47558, not in range
T208: Car appeared at 47805, not in range
T209: Car appeared at 47710, not in range
T210: Car appeared at 47573, not in range
T210: Car appeared at 47667, not in range
T210: Car appeared at 47823, not in range
T211: Car appeared at 47315, not in range
T211: Car appeared at 47410, not in range
T211: Car appeared at 47725, not in range
T212: Car appeared at 47596, not in range
T212: Car appeared at 47604, not in range
T212: Car appeared at 47633, not in range
T212: Car appeared at 47667, not in range
T212: Car appeared at 47740, not in range
T212: Car from 47470 arrived at station 47500 and entered queue
T212: Car from 47470 began charging at station 47500 for 23 minutes
T213: Car appeared at 47420, not in range
T213: Car appeared at 47602, not in range
T213: Car appeared at 47667, not in range
T213: Car appeared at 47725, not in range
T214: Car appeared at 47335, not in range
T214: Car appeared at 47840, not in range
T215: Car appeared at 47420, not in range
T215: Car appeared at 47667, not in range
T216: Car from 47520 arrived at station 47500 and entered queue
T216: Car from 47520 began charging at station 47500 for 21 minutes
T217: Car appeared at 47480, driving for 22 mins to 47500
T217: Car appeared at 47633, not in range
T218: Car appeared at 47580, not in range
T218: Car appeared at 47688, not in range
T218: Car appeared at 47800, not in range
T218: Car appeared at 47850, not in range
T218: Car from 47480 arrived at station 47500 and entered queue
T218: Car from 47480 began charging at station 47500 for 15 minutes
T219: Car appeared at 47598, not in range
T219: Car appeared at 47602, not in range
T219: Car appeared at 47604, not in range
T219: Car appeared at 47633, not in range
T219: Car appeared at 47682, not in range
T220: Car appeared at 47682, not in range
T220: Car appeared at 47688, not in range
T220: Car appeared at 47770, not in range
T221: Car appeared at 47590, not in range
T221: Car appeared at 47598, not in range
T221: Car appeared at 47610, not in range
T221: Car appeared at 47667, not in range
T222: Car appeared at 47604, not in range
T222: Car appeared at 47700, not in range
T223: Car appeared at 47416, not in range
T223: Car appeared at 47715, not in range
T224: Car appeared at 47590, not in range
T224: Car appeared at 47633, not in range
T224: Car appeared at 47682, not in range
T224: Car appeared at 47840, not in range
T224: Car left station 47500
T225: Car appeared at 47430, not in range
T225: Car appeared at 47470, driving for 24 mins to 47500
T225: Car appeared at 47625, not in range
T226: Car appeared at 47566, not in range
T226: Car appeared at 47577, not in range
T226: Car appeared at 47610, not in range
T227: Car appeared at 47520, driving for 14 mins to 47500
T227: Car appeared at 47573, not in range
T227: Car appeared at 47594, not in range
T227: Car appeared at 47845, not in range
T228: Car appeared at 47573, not in range
T229: Car appeared at 47413, not in range
T229: Car appeared at 47602, not in range
T229: Car appeared at 47622, not in range
T229: Car left station 47500
T229: Car from 47470 arrived at station 47500 and entered queue
T229: Car from 47470 began charging at station 47500 for 16 minutes
T230: Car appeared at 47260, not in range
T230: Car appeared at 47667, not in range
T230: Car appeared at 47723, not in range
T231: Car appeared at 47410, not in range
T231: Car appeared at 47494, driving for 7 mins to 47500
T231: Car appeared at 47682, not in range
T231: Car appeared at 47715, not in range
T232: Car appeared at 47413, not in range
T232: Car appeared at 47415, not in range
T233: Car appeared at 47413, not in range
T233: Car appeared at 47484, driving for 17 mins to 47500
T233: Car appeared at 47604, not in range
T233: Car appeared at 47622, not in range
T233: Car appeared at 47770, not in range
T233: Car appeared at 47860, not in range
T233: Car left station 47500
T234: Car appeared at 47425, not in range
T235: Car appeared at 47688, not in range
T235: Car left station 47500
T236: Car appeared at 47484, driving for 17 mins to 47500
T236: Car appeared at 47604, not in range
T236: Car appeared at 47805, not in range
T237: Car appeared at 47710, not in range
T237: Car left station 47500
T238: Car appeared at 47500, driving for 0 mins to 47500
T238: Car appeared at 47566, not in range
T238: Car appeared at 47604, not in range
T238: Car appeared at 47810, not in range
T238: Car from 47494 arrived at station 47500 and entered queue
T238: Car from 47494 began charging at station 47500 for 18 minutes
T238: Car from 47500 arrived at station 47500 and entered queue
T238: Car from 47500 began charging at station 47500 for 24 minutes
T239: Car appeared at 47380, not in range
T239: Car appeared at 47633, not in range
T239: Car appeared at 47667, not in range
T239: Car appeared at 47695, not in range
T239: Car appeared at 47715, not in range
T239: Car appeared at 47810, not in range
T239: Car from 47480 arrived at station 47500 and entered queue
T239: Car from 47480 began charging at station 47500 for 31 minutes
T241: Car from 47520 arrived at station 47500 and entered queue
T241: Car from 47520 began charging at station 47500 for 12 minutes
T242: Car appeared at 47435, not in range
T242: Car appeared at 47622, not in range
T242: Car appeared at 47740, not in range
T242: Car appeared at 47750, not in range
T243: Car appeared at 47484, driving for 17 mins to 47500
T243: Car appeared at 47534, driving for 21 mins to 47500
T243: Car appeared at 47720, not in range
T243: Car appeared at 47820, not in range
T243: Car appeared at 47900, not in range
T244: Car appeared at 47413, not in range
T245: Car appeared at 47420, not in range
T245: Car appeared at 47570, not in range
T245: Car left station 47500
T247: Car appeared at 47590, not in range
T247: Car appeared at 47667, not in range
T247: Car appeared at 47700, not in range
T248: Car appeared at 47280, not in range
T249: Car appeared at 47380, not in range
T249: Car appeared at 47445, not in range
T249: Car appeared at 47689, not in range
T249: Car appeared at 47723, not in range
T249: Car appeared at 47940, not in range
T249: Car from 47470 arrived at station 47500 and entered queue
T249: Car from 47470 began charging at station 47500 for 21 minutes
T250: Car appeared at 47740, not in range
T250: Car appeared at 47780, not in range
T250: Car appeared at 47784, not in range
T250: Car from 47484 arrived at station 47500 and entered queue
T250: Car from 47484 began charging at station 47500 for 24 minutes
T251: Car appeared at 47622, not in range
T251: Car appeared at 47820, not in range
T252: Car appeared at 47602, not in range
T252: Car appeared at 47622, not in range
T252: Car appeared at 47710, not in range
T253: Car appeared at 47460, not in range
T253: Car appeared at 47667, not in range
T253: Car appeared at 47715, not in range
T253: Car left station 47500
T253: Car from 47484 arrived at station 47500 and entered queue
T253: Car from 47484 began charging at station 47500 for 26 minutes
T254: Car appeared at 47494, driving for 7 mins to 47500
T254: Car appeared at 47622, not in range
T254: Car appeared at 47700, not in range
T254: Car appeared at 47828, not in range
T255: Car appeared at 47410, not in range
T256: Car appeared at 47590, not in range
T256: Car appeared at 47695, not in range
T256: Car appeared at 47845, not in range
T256: Car left station 47500
T257: Car appeared at 47490, driving for 12 mins to 47500
T257: Car appeared at 47560, not in range
T257: Car appeared at 47667, not in range
T257: Car appeared at 47700, not in range
T258: Car appeared at 47410, not in range
T259: Car appeared at 47240, not in range
T259: Car appeared at 47602, not in range
T259: Car appeared at 47610, not in range
T259: Car appeared at 47682, not in range
T259: Car appeared at 47786, not in range
T260: Car appeared at 47413, not in range
T260: Car appeared at 47580, not in range
T260: Car appeared at 47633, not in range
T260: Car appeared at 47667, not in range
T260: Car appeared at 47793, not in range
T260: Car from 47484 arrived at station 47500 and entered queue
T260: Car from 47484 began charging at station 47500 for 20 minutes
T261: Car appeared at 47560, not in range
T261: Car appeared at 47622, not in range
T261: Car from 47494 arrived at station 47500 and entered queue
T261: Car from 47494 began charging at station 47500 for 24 minutes
T262: Car appeared at 47360, not in range
T262: Car appeared at 47534, driving for 21 mins to 47500
T262: Car appeared at 47555, not in range
T262: Car left station 47500
T263: Car appeared at 47445, not in range
T263: Car appeared at 47550, not in range
T263: Car appeared at 47823, not in range
T264: Car appeared at 47250, not in range
T264: Car appeared at 47682, not in range
T264: Car appeared at 47688, not in range
T264: Car appeared at 47815, not in range
T264: Car from 47534 arrived at station 47500 and entered queue
T264: Car from 47534 began charging at station 47500 for 31 minutes
T265: Car appeared at 47354, not in range
T265: Car appeared at 47417, not in range
T265: Car appeared at 47594, not in range
T266: Car appeared at 47230, not in range
T266: Car appeared at 47667, not in range
T266: Car appeared at 47790, not in range
T267: Car appeared at 47415, not in range
T267: Car appeared at 47580, not in range
T267: Car appeared at 47604, not in range
T268: Car appeared at 47570, not in range
T268: Car appeared at 47689, not in range
T268: Car appeared at 47723, not in range
T268: Car appeared at 47740, not in range
T269: Car appeared at 47633, not in range
T269: Car from 47490 arrived at station 47500 and entered queue
T269: Car from 47490 began charging at station 47500 for 18 minutes
T270: Car appeared at 47667, not in range
T270: Car left station 47500
T270: Car left station 47500
T271: Car appeared at 47220, not in range
T271: Car appeared at 47602, not in range
T271: Car appeared at 47622, not in range
T271: Car appeared at 47720, not in range
T272: Car appeared at 47350, not in range
T272: Car appeared at 47415, not in range
T272: Car appeared at 47435, not in range
T272: Car appeared at 47500, driving for 0 mins to 47500
T272: Car appeared at 47850, not in range
T272: Car from 47500 arrived at station 47500 and entered queue
T272: Car from 47500 began charging at station 47500 for 26 minutes
T273: Car appeared at 47689, not in range
T273: Car appeared at 47840, not in range
T274: Car appeared at 47622, not in range
T274: Car appeared at 47970, not in range
T274: Car left station 47500
T275: Car appeared at 47577, not in range
T275: Car appeared at 47710, not in range
T275: Car appeared at 47780, not in range
T275: Car appeared at 47830, not in range
T276: Car appeared at 47695, not in range
T277: Car appeared at 47555, not in range
T277: Car appeared at 47688, not in range
T277: Car appeared at 47689, not in range
T277: Car appeared at 47723, not in range
T278: Car appeared at 47420, not in range
T278: Car appeared at 47688, not in range
T278: Car appeared at 47786, not in range
T279: Car appeared at 47573, not in range
T279: Car appeared at 47633, not in range
T279: Car appeared at 47740, not in range
T279: Car appeared at 47820, not in range
T279: Car left station 47500
T280: Car appeared at 47566, not in range
T280: Car appeared at 47580, not in range
T280: Car left station 47500
T281: Car appeared at 47558, not in range
T281: Car appeared at 47602, not in range
T281: Car appeared at 47667, not in range
T281: Car appeared at 47805, not in range
T282: Car appeared at 47416, not in range
T282: Car appeared at 47417, not in range
T282: Car appeared at 47445, not in range
T282: Car appeared at 47494, driving for 7 mins to 47500
T283: Car appeared at 47580, not in range
T283: Car appeared at 47602, not in range
T283: Car from 47534 arrived at station 47500 and entered queue
T283: Car from 47534 began charging at station 47500 for 19 minutes
T284: Car appeared at 47570, not in range
T284: Car appeared at 47580, not in range
T284: Car appeared at 47594, not in range
T284: Car appeared at 47688, not in range
T285: Car appeared at 47260, not in range
T285: Car appeared at 47602, not in range
T285: Car appeared at 47622, not in range
T285: Car appeared at 47828, not in range
T285: Car appeared at 47960, not in range
T285: Car left station 47500
T286: Car appeared at 47610, not in range
T286: Car appeared at 47633, not in range
T286: Car appeared at 47710, not in range
T287: Car appeared at 47633, not in range
T287: Car left station 47500
T288: Car appeared at 47416, not in range
T289: Car appeared at 47360, not in range
T289: Car appeared at 47740, not in range
T289: Car appeared at 47745, not in range
T289: Car from 47494 arrived at station 47500 and entered queue
T289: Car from 47494 began charging at station 47500 for 14 minutes
T291: Car appeared at 47280, not in range
T291: Car appeared at 47870, not in range
T291: Car appeared at 47970, not in range
T292: Car appeared at 47374, not in range
T292: Car appeared at 47710, not in range
T293: Car appeared at 47577, not in range
T293: Car appeared at 47622, not in range
T293: Car appeared at 47633, not in range
T293: Car appeared at 47815, not in range
T294: Car appeared at 47200, not in range
T294: Car appeared at 47416, not in range
T294: Car appeared at 47700, not in range
T294: Car appeared at 47740, not in range
T295: Car appeared at 47577, not in range
T295: Car appeared at 47594, not in range
T295: Car appeared at 47710, not in range
T295: Car appeared at 47800, not in range
T295: Car appeared at 47815, not in range
T295: Car left station 47500
T296: Car appeared at 47240, not in range
T296: Car appeared at 47570, not in range
T296: Car appeared at 47610, not in range
T297: Car appeared at 47320, not in range
T297: Car appeared at 47590, not in range
T297: Car appeared at 47776, not in range
T298: Car appeared at 47602, not in range
T298: Car left station 47500
T299: Car appeared at 47300, not in range
T299: Car appeared at 47555, not in range
T299: Car appeared at 47558, not in range
T299: Car appeared at 47633, not in range
T299: Car appeared at 48006, not in range
T300: Car appeared at 47555, not in range
T300: Car appeared at 47580, not in range
T300: Car appeared at 47622, not in range
T301: Car appeared at 47417, not in range
T302: Car appeared at 47689, not in range
T302: Car left station 47500
T303: Car appeared at 47633, not in range
T303: Car left station 47500
T304: Car appeared at 47410, not in range
T304: Car appeared at 47510, driving for 7 mins to 47500
T304: Car appeared at 47578, not in range
T304: Car appeared at 47610, not in range
T305: Car appeared at 47420, not in range
T305: Car appeared at 47689, not in range
T306: Car appeared at 47500, driving for 0 mins to 47500
T306: Car from 47500 arrived at station 47500 and entered queue
T306: Car from 47500 began charging at station 47500 for 22 minutes
T307: Car appeared at 47380, not in range
T307: Car appeared at 47494, driving for 7 mins to 47500
T307: Car appeared at 47575, not in range
T308: Car appeared at 47610, not in range
T308: Car appeared at 47870, not in range
T309: Car appeared at 47594, not in range
T309: Car appeared at 47688, not in range
T310: Car appeared at 47604, not in range
T310: Car appeared at 47796, not in range
T311: Car appeared at 47555, not in range
T311: Car from 47510 arrived at station 47500 and entered queue
T311: Car from 47510 began charging at station 47500 for 20 minutes
T312: Car appeared at 47390, not in range
T312: Car appeared at 47520, driving for 14 mins to 47500
T312: Car appeared at 47540, not in range
T312: Car appeared at 47594, not in range
T313: Car appeared at 47796, not in range
T313: Car appeared at 47950, not in range
T314: Car appeared at 47440, not in range
T314: Car appeared at 47560, not in range
T314: Car appeared at 47602, not in range
T314: Car from 47494 arrived at station 47500 and entered queue
T314: Car from 47494 began charging at station 47500 for 16 minutes
T315: Car appeared at 47566, not in range
T315: Car appeared at 47573, not in range
T315: Car appeared at 47682, not in range
T315: Car appeared at 47920, not in range
T316: Car appeared at 47445, not in range
T317: Car appeared at 47315, not in range
T317: Car appeared at 47710, not in range
T317: Car appeared at 47970, not in range
T318: Car appeared at 47558, not in range
T319: Car appeared at 47550, not in range
T319: Car appeared at 47682, not in range
T320: Car appeared at 47416, not in range
T320: Car appeared at 47573, not in range
T320: Car appeared at 47604, not in range
T321: Car appeared at 47330, not in range
T321: Car appeared at 47430, not in range
T322: Car appeared at 47682, not in range
T323: Car appeared at 47604, not in range
T323: Car appeared at 47820, not in range
T323: Car appeared at 47860, not in range
T324: Car appeared at 47682, not in range
T324: Car appeared at 47688, not in range
T324: Car appeared at 47715, not in range
T325: Car appeared at 47590, not in range
T326: Car from 47520 arrived at station 47500 and entered queue
T326: Car from 47520 began charging at station 47500 for 27 minutes
T327: Car appeared at 47610, not in range
T328: Car appeared at 47790, not in range
T328: Car appeared at 47793, not in range
T328: Car left station 47500
T329: Car appeared at 47602, not in range
T329: Car appeared at 47828, not in range
T330: Car appeared at 47360, not in range
T330: Car appeared at 47520, driving for 14 mins to 47500
T330: Car appeared at 47570, not in range
T330: Car left station 47500
T331: Car appeared at 47445, not in range
T331: Car appeared at 47570, not in range
T331: Car appeared at 47580, not in range
T331: Car appeared at 47776, not in range
T331: Car left station 47500
T332: Car appeared at 47695, not in range
T332: Car appeared at 47700, not in range
T333: Car appeared at 47602, not in range
T333: Car appeared at 47682, not in range
T333: Car appeared at 47776, not in range
T334: Car appeared at 47340, not in range
T334: Car appeared at 47450, not in range
T334: Car appeared at 47890, not in range
T335: Car appeared at 47425, not in range
T335: Car appeared at 47435, not in range
T335: Car appeared at 47715, not in range
T336: Car appeared at 47534, driving for 21 mins to 47500
T336: Car appeared at 47573, not in range
T337: Car appeared at 47534, driving for 21 mins to 47500
T337: Car appeared at 47594, not in range
T337: Car appeared at 47695, not in range
T337: Car appeared at 47960, not in range
T338: Car appeared at 47470, driving for 24 mins to 47500
T338: Car appeared at 47580, not in range
T338: Car appeared at 47720, not in range
T338: Car appeared at 47740, not in range
T338: Car appeared at 47805, not in range
T339: Car appeared at 47688, not in range
T339: Car appeared at 47715, not in range
T340: Car appeared at 47602, not in range
T340: Car appeared at 47920, not in range
T340: Car appeared at 47970, not in range
T341: Car appeared at 47682, not in range
T343: Car appeared at 47415, not in range
T344: Car appeared at 47413, not in range
T344: Car appeared at 47604, not in range
T344: Car appeared at 47796, not in range
T344: Car appeared at 47880, not in range
T344: Car from 47520 arrived at station 47500 and entered queue
T344: Car from 47520 began charging at station 47500 for 23 minutes
T345: Car appeared at 47805, not in range
T346: Car appeared at 47384, not in range
T346: Car appeared at 47700, not in range
T347: Car appeared at 47260, not in range
T347: Car appeared at 47360, not in range
T347: Car appeared at 47530, driving for 18 mins to 47500
T347: Car appeared at 47610, not in range
T348: Car appeared at 47420, not in range
T349: Car appeared at 47210, not in range
T349: Car appeared at 47534, driving for 21 mins to 47500
T349: Car appeared at 47590, not in range
T349: Car appeared at 47602, not in range
T349: Car appeared at 47604, not in range
T350: Car appeared at 47688, not in range
T351: Car appeared at 47520, driving for 14 mins to 47500
T351: Car appeared at 47610, not in range
T351: Car appeared at 47745, not in range
T351: Car appeared at 47776, not in range
T351: Car appeared at 47784, not in range
T352: Car appeared at 47415, not in range
T352: Car appeared at 47594, not in range
T352: Car appeared at 47604, not in range
T352: Car appeared at 47890, not in range
T353: Car appeared at 47550, not in range
T353: Car appeared at 47577, not in range
T353: Car appeared at 47602, not in range
T353: Car appeared at 47700, not in range
T353: Car left station 47500
T354: Car appeared at 47530, driving for 18 mins to 47500
T354: Car appeared at 47580, not in range
T354: Car appeared at 47602, not in range
T354: Car appeared at 47700, not in range
T355: Car appeared at 47715, not in range
T356: Car appeared at 47210, not in range
T356: Car appeared at 47417, not in range
T356: Car appeared at 47682, not in range
T356: Car appeared at 47750, not in range
T357: Car appeared at 47602, not in range
T357: Car from 47534 arrived at station 47500 and entered queue
T357: Car from 47534 began charging at station 47500 for 2 minutes
T358: Car appeared at 47682, not in range
T358: Car from 47534 arrived at station 47500 and entered queue
T358: Car from 47534 began charging at station 47500 for 20 minutes
T359: Car appeared at 47720, not in range
T359: Car appeared at 47750, not in range
T359: Car left station 47500
T360: Car appeared at 47335, not in range
T360: Car appeared at 47520, driving for 14 mins to 47500
T361: Car appeared at 47390, not in range
T361: Car appeared at 47590, not in range
T362: Car appeared at 47470, driving for 24 mins to 47500
T362: Car appeared at 47715, not in range
T362: Car from 47470 arrived at station 47500 and entered queue
T362: Car from 47470 began charging at station 47500 for 15 minutes
T364: Car appeared at 47416, not in range
T364: Car appeared at 47558, not in range
T364: Car appeared at 47710, not in range
T364: Car appeared at 47760, not in range
T365: Car appeared at 47594, not in range
T365: Car appeared at 47776, not in range
T365: Car from 47530 arrived at station 47500 and entered queue
T365: Car from 47530 began charging at station 47500 for 19 minutes
T365: Car from 47520 arrived at station 47500 and entered queue
T365: Car from 47520 began charging at station 47500 for 19 minutes
T366: Car appeared at 47790, not in range
T366: Car appeared at 47800, not in range
T367: Car appeared at 47400, not in range
T367: Car appeared at 47580, not in range
T367: Car appeared at 47610, not in range
T367: Car appeared at 47800, not in range
T367: Car appeared at 47815, not in range
T367: Car left station 47500
T368: Car appeared at 47602, not in range
T368: Car appeared at 47610, not in range
T368: Car appeared at 47688, not in range
T368: Car appeared at 47920, not in range
T369: Car appeared at 47417, not in range
T369: Car appeared at 47604, not in range
T369: Car appeared at 47720, not in range
T370: Car appeared at 47510, driving for 7 mins to 47500
T370: Car appeared at 47573, not in range
T370: Car appeared at 47602, not in range
T370: Car appeared at 47610, not in range
T370: Car from 47534 arrived at station 47500 and entered queue
T370: Car from 47534 began charging at station 47500 for 15 minutes
T371: Car appeared at 47970, not in range
T372: Car from 47530 arrived at station 47500 and entered queue
T372: Car from 47530 began charging at station 47500 for 17 minutes
T373: Car appeared at 47430, not in range
T374: Car appeared at 47602, not in range
T374: Car appeared at 47820, not in range
T374: Car from 47520 arrived at station 47500 and entered queue
T374: Car from 47520 began charging at station 47500 for 28 minutes
T375: Car appeared at 47534, driving for 21 mins to 47500
T376: Car appeared at 47610, not in range
T376: Car appeared at 47688, not in range
T377: Car appeared at 47425, not in range
T377: Car left station 47500
T377: Car from 47510 arrived at station 47500 and entered queue
T377: Car from 47510 began charging at station 47500 for 31 minutes
T378: Car appeared at 47796, not in range
T378: Car left station 47500
T379: Car appeared at 47534, driving for 21 mins to 47500
T380: Car appeared at 47440, not in range
T380: Car appeared at 47490, driving for 12 mins to 47500
T380: Car appeared at 47570, not in range
T380: Car appeared at 47740, not in range
T381: Car appeared at 47715, not in range
T381: Car appeared at 47760, not in range
T381: Car appeared at 47786, not in range
T382: Car appeared at 47380, not in range
T382: Car appeared at 47480, driving for 22 mins to 47500
T383: Car appeared at 47330, not in range
T383: Car appeared at 47415, not in range
T383: Car appeared at 47534, driving for 21 mins to 47500
T383: Car appeared at 47688, not in range
T384: Car appeared at 47440, not in range
T384: Car left station 47500
T384: Car left station 47500
T385: Car appeared at 47425, not in range
T385: Car appeared at 47594, not in range
T385: Car appeared at 47805, not in range
T385: Car left station 47500
T386: Car appeared at 47570, not in range
T386: Car from 47470 arrived at station 47500 and entered queue
T386: Car from 47470 began charging at station 47500 for 12 minutes
